sampleID	gene_id	experiment	counts	exLength	type	rnaType	sumCountsErcc	fpkm
Fixed-PL3-E08	ERCC-00042	CRL2097_Run140613	2927	1022	Fixed	ERCC	424330	6749.44541326644
Fixed-PL3-E08	ERCC-00097	CRL2097_Run140613	0	522	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00028	CRL2097_Run140613	0	1129	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00171	CRL2097_Run140613	8654	504	Fixed	ERCC	424330	40465.2862645463
Fixed-PL3-E08	ERCC-00075	CRL2097_Run140613	0	1022	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00154	CRL2097_Run140613	0	536	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00113	CRL2097_Run140613	14871	839	Fixed	ERCC	424330	41770.9618194421
Fixed-PL3-E08	ERCC-00034	CRL2097_Run140613	0	1018	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00033	CRL2097_Run140613	0	2021	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00145	CRL2097_Run140613	1364	1041	Fixed	ERCC	424330	3087.87636577689
Fixed-PL3-E08	ERCC-00147	CRL2097_Run140613	29	1022	Fixed	ERCC	424330	66.8718541116252
Fixed-PL3-E08	ERCC-00073	CRL2097_Run140613	0	602	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00131	CRL2097_Run140613	876	770	Fixed	ERCC	424330	2681.07920171173
Fixed-PL3-E08	ERCC-00157	CRL2097_Run140613	1	1018	Fixed	ERCC	424330	2.31498661683087
Fixed-PL3-E08	ERCC-00054	CRL2097_Run140613	12	273	Fixed	ERCC	424330	103.589291249838
Fixed-PL3-E08	ERCC-00025	CRL2097_Run140613	6	1993	Fixed	ERCC	424330	7.09480093106019
Fixed-PL3-E08	ERCC-00078	CRL2097_Run140613	0	992	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00039	CRL2097_Run140613	34	739	Fixed	ERCC	424330	108.425327174222
Fixed-PL3-E08	ERCC-00112	CRL2097_Run140613	268	1135	Fixed	ERCC	424330	556.461593612568
Fixed-PL3-E08	ERCC-00136	CRL2097_Run140613	7984	1032	Fixed	ERCC	424330	18232.1167688524
Fixed-PL3-E08	ERCC-00083	CRL2097_Run140613	0	1021	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00142	CRL2097_Run140613	0	492	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00043	CRL2097_Run140613	3107	1022	Fixed	ERCC	424330	7164.51209395929
Fixed-PL3-E08	ERCC-00035	CRL2097_Run140613	162	1129	Fixed	ERCC	424330	338.156185032134
Fixed-PL3-E08	ERCC-00085	CRL2097_Run140613	2	843	Fixed	ERCC	424330	5.59111832961762
Fixed-PL3-E08	ERCC-00051	CRL2097_Run140613	65	273	Fixed	ERCC	424330	561.108660936625
Fixed-PL3-E08	ERCC-00137	CRL2097_Run140613	0	536	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00044	CRL2097_Run140613	619	1155	Fixed	ERCC	424330	1263.00458589008
Fixed-PL3-E08	ERCC-00160	CRL2097_Run140613	0	742	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00104	CRL2097_Run140613	0	2021	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00144	CRL2097_Run140613	16	537	Fixed	ERCC	424330	70.2169497484939
Fixed-PL3-E08	ERCC-00092	CRL2097_Run140613	1680	1123	Fixed	ERCC	424330	3525.54115010581
Fixed-PL3-E08	ERCC-00067	CRL2097_Run140613	69	643	Fixed	ERCC	424330	252.891586219959
Fixed-PL3-E08	ERCC-00046	CRL2097_Run140613	15109	521	Fixed	ERCC	424330	68343.0349020809
Fixed-PL3-E08	ERCC-00019	CRL2097_Run140613	151	643	Fixed	ERCC	424330	553.42941332194
Fixed-PL3-E08	ERCC-00170	CRL2097_Run140613	0	1022	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00109	CRL2097_Run140613	0	535	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00009	CRL2097_Run140613	6052	983	Fixed	ERCC	424330	14509.1397631246
Fixed-PL3-E08	ERCC-00017	CRL2097_Run140613	0	1135	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00120	CRL2097_Run140613	0	535	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00013	CRL2097_Run140613	77	807	Fixed	ERCC	424330	224.860645535198
Fixed-PL3-E08	ERCC-00041	CRL2097_Run140613	0	1121	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00053	CRL2097_Run140613	35	1022	Fixed	ERCC	424330	80.70741013472
Fixed-PL3-E08	ERCC-00116	CRL2097_Run140613	1378	1990	Fixed	ERCC	424330	1631.89572162654
Fixed-PL3-E08	ERCC-00156	CRL2097_Run140613	0	493	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00069	CRL2097_Run140613	0	1136	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00048	CRL2097_Run140613	0	991	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00071	CRL2097_Run140613	322	641	Fixed	ERCC	424330	1183.84298447846
Fixed-PL3-E08	ERCC-00077	CRL2097_Run140613	0	272	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00062	CRL2097_Run140613	168	1022	Fixed	ERCC	424330	387.395568646656
Fixed-PL3-E08	ERCC-00130	CRL2097_Run140613	57410	1058	Fixed	ERCC	424330	127878.67915157
Fixed-PL3-E08	ERCC-00138	CRL2097_Run140613	0	1023	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00061	CRL2097_Run140613	0	1135	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00164	CRL2097_Run140613	0	1021	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00150	CRL2097_Run140613	0	742	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00040	CRL2097_Run140613	0	743	Fixed	ERCC	424330	0
Fixed-PL3-E08	ERCC-00014	CRL2097_Run140613	0	1956	Fixed	ERCC	424330	0
Fixed-PL3-E09	ERCC-00163	CRL2097_Run140613	71	542	Fixed	ERCC	1433220	91.4000013697127
Fixed-PL3-E09	ERCC-00073	CRL2097_Run140613	0	602	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00012	CRL2097_Run140613	0	993	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00162	CRL2097_Run140613	908	522	Fixed	ERCC	1433220	1213.67522190073
Fixed-PL3-E09	ERCC-00074	CRL2097_Run140613	401799	521	Fixed	ERCC	1433220	538094.147211194
Fixed-PL3-E09	ERCC-00059	CRL2097_Run140613	30	524	Fixed	ERCC	1433220	39.946350453487
Fixed-PL3-E09	ERCC-00145	CRL2097_Run140613	9630	1041	Fixed	ERCC	1433220	6454.50137529137
Fixed-PL3-E09	ERCC-00117	CRL2097_Run140613	0	1135	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00051	CRL2097_Run140613	188	273	Fixed	ERCC	1433220	480.487774831979
Fixed-PL3-E09	ERCC-00069	CRL2097_Run140613	0	1136	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00078	CRL2097_Run140613	0	992	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00028	CRL2097_Run140613	0	1129	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00013	CRL2097_Run140613	0	807	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00025	CRL2097_Run140613	3873	1993	Fixed	ERCC	1433220	1355.89899348603
Fixed-PL3-E09	ERCC-00022	CRL2097_Run140613	2486	750	Fixed	ERCC	1433220	2312.74100742849
Fixed-PL3-E09	ERCC-00083	CRL2097_Run140613	0	1021	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00060	CRL2097_Run140613	5349	522	Fixed	ERCC	1433220	7149.72330610905
Fixed-PL3-E09	ERCC-00168	CRL2097_Run140613	0	1023	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00081	CRL2097_Run140613	0	533	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00077	CRL2097_Run140613	171	272	Fixed	ERCC	1433220	438.646174759099
Fixed-PL3-E09	ERCC-00057	CRL2097_Run140613	0	1020	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00123	CRL2097_Run140613	0	1021	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00097	CRL2097_Run140613	0	522	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00004	CRL2097_Run140613	64604	522	Fixed	ERCC	1433220	86352.724708893
Fixed-PL3-E09	ERCC-00053	CRL2097_Run140613	721	1022	Fixed	ERCC	1433220	492.233887368858
Fixed-PL3-E09	ERCC-00009	CRL2097_Run140613	19710	983	Fixed	ERCC	1433220	13990.0815645178
Fixed-PL3-E09	ERCC-00054	CRL2097_Run140613	0	273	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00002	CRL2097_Run140613	204477	1060	Fixed	ERCC	1433220	134594.012216324
Fixed-PL3-E09	ERCC-00085	CRL2097_Run140613	0	843	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00104	CRL2097_Run140613	70	2021	Fixed	ERCC	1433220	24.1667843416444
Fixed-PL3-E09	ERCC-00067	CRL2097_Run140613	72	643	Fixed	ERCC	1433220	78.1283519911434
Fixed-PL3-E09	ERCC-00075	CRL2097_Run140613	0	1022	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00120	CRL2097_Run140613	0	535	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00126	CRL2097_Run140613	0	1117	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00098	CRL2097_Run140613	0	1142	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00137	CRL2097_Run140613	0	536	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00084	CRL2097_Run140613	0	993	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00024	CRL2097_Run140613	0	535	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00062	CRL2097_Run140613	378	1022	Fixed	ERCC	1433220	258.064368135129
Fixed-PL3-E09	ERCC-00003	CRL2097_Run140613	9680	1022	Fixed	ERCC	1433220	6608.63249615887
Fixed-PL3-E09	ERCC-00156	CRL2097_Run140613	0	493	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00086	CRL2097_Run140613	0	1019	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00170	CRL2097_Run140613	0	1022	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00040	CRL2097_Run140613	0	743	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00144	CRL2097_Run140613	69	537	Fixed	ERCC	1433220	89.6524051518482
Fixed-PL3-E09	ERCC-00079	CRL2097_Run140613	905	643	Fixed	ERCC	1433220	982.029979888677
Fixed-PL3-E09	ERCC-00138	CRL2097_Run140613	0	1023	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00134	CRL2097_Run140613	0	273	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00035	CRL2097_Run140613	1714	1129	Fixed	ERCC	1433220	1059.26351966026
Fixed-PL3-E09	ERCC-00017	CRL2097_Run140613	0	1135	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00136	CRL2097_Run140613	28469	1032	Fixed	ERCC	1433220	19247.7360838375
Fixed-PL3-E09	ERCC-00014	CRL2097_Run140613	0	1956	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00039	CRL2097_Run140613	0	739	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00016	CRL2097_Run140613	0	843	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00131	CRL2097_Run140613	1326	770	Fixed	ERCC	1433220	1201.54471893912
Fixed-PL3-E09	ERCC-00147	CRL2097_Run140613	0	1022	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00113	CRL2097_Run140613	42234	839	Fixed	ERCC	1433220	35122.6596141258
Fixed-PL3-E09	ERCC-00043	CRL2097_Run140613	9124	1022	Fixed	ERCC	1433220	6229.0457536109
Fixed-PL3-E09	ERCC-00157	CRL2097_Run140613	0	1018	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00046	CRL2097_Run140613	51444	521	Fixed	ERCC	1433220	68894.4355489502
Fixed-PL3-E09	ERCC-00033	CRL2097_Run140613	0	2021	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00158	CRL2097_Run140613	0	1026	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00095	CRL2097_Run140613	2313	520	Fixed	ERCC	1433220	3103.55487857895
Fixed-PL3-E09	ERCC-00041	CRL2097_Run140613	0	1121	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00171	CRL2097_Run140613	36840	504	Fixed	ERCC	1433220	51000.7103551709
Fixed-PL3-E09	ERCC-00116	CRL2097_Run140613	1204	1990	Fixed	ERCC	1433220	422.143931586317
Fixed-PL3-E09	ERCC-00150	CRL2097_Run140613	0	742	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00130	CRL2097_Run140613	212993	1058	Fixed	ERCC	1433220	140464.572892285
Fixed-PL3-E09	ERCC-00092	CRL2097_Run140613	5481	1123	Fixed	ERCC	1433220	3405.3925836104
Fixed-PL3-E09	ERCC-00031	CRL2097_Run140613	0	1137	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00165	CRL2097_Run140613	2526	871	Fixed	ERCC	1433220	2023.49591169714
Fixed-PL3-E09	ERCC-00143	CRL2097_Run140613	0	783	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00148	CRL2097_Run140613	157	493	Fixed	ERCC	1433220	222.197860656353
Fixed-PL3-E09	ERCC-00112	CRL2097_Run140613	5020	1135	Fixed	ERCC	1433220	3085.99341970304
Fixed-PL3-E09	ERCC-00076	CRL2097_Run140613	277	641	Fixed	ERCC	1433220	301.514970131187
Fixed-PL3-E09	ERCC-00099	CRL2097_Run140613	595	1349	Fixed	ERCC	1433220	307.745815280162
Fixed-PL3-E09	ERCC-00058	CRL2097_Run140613	0	1135	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00044	CRL2097_Run140613	2301	1155	Fixed	ERCC	1433220	1390.02232190996
Fixed-PL3-E09	ERCC-00111	CRL2097_Run140613	5758	993	Fixed	ERCC	1433220	4045.84790256654
Fixed-PL3-E09	ERCC-00096	CRL2097_Run140613	259736	1106	Fixed	ERCC	1433220	163856.683768738
Fixed-PL3-E09	ERCC-00048	CRL2097_Run140613	0	991	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00160	CRL2097_Run140613	0	742	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00154	CRL2097_Run140613	0	536	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00108	CRL2097_Run140613	24303	1021	Fixed	ERCC	1433220	16608.1510041545
Fixed-PL3-E09	ERCC-00142	CRL2097_Run140613	0	492	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00109	CRL2097_Run140613	0	535	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00071	CRL2097_Run140613	1891	641	Fixed	ERCC	1433220	2058.35670945153
Fixed-PL3-E09	ERCC-00061	CRL2097_Run140613	0	1135	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00019	CRL2097_Run140613	619	643	Fixed	ERCC	1433220	671.686803923858
Fixed-PL3-E09	ERCC-00164	CRL2097_Run140613	0	1021	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00034	CRL2097_Run140613	0	1018	Fixed	ERCC	1433220	0
Fixed-PL3-E09	ERCC-00042	CRL2097_Run140613	11704	1022	Fixed	ERCC	1433220	7990.43747262845
Fixed-PL3-F02	ERCC-00117	CRL2097_Run140613	0	1135	Fixed	ERCC	1202616	0
Fixed-PL3-F02	ERCC-00095	CRL2097_Run140613	1689	520	Fixed	ERCC	1202616	2700.84293163979
Fixed-PL3-F02	ERCC-00131	CRL2097_Run140613	1400	770	Fixed	ERCC	1202616	1511.85566979137
Fixed-PL3-F02	ERCC-00096	CRL2097_Run140613	195757	1106	Fixed	ERCC	1202616	147175.390319387
Fixed-PL3-F02	ERCC-00144	CRL2097_Run140613	0	537	Fixed	ERCC	1202616	0
Fixed-PL3-F02	ERCC-00079	CRL2097_Run140613	733	643	Fixed	ERCC	1202616	947.907641176346
Fixed-PL3-F02	ERCC-00138	CRL2097_Run140613	0	1023	Fixed	ERCC	1202616	0
Fixed-PL3-F02	ERCC-00054	CRL2097_Run140613	17	273	Fixed	ERCC	1202616	51.7796722071403
Fixed-PL3-F02	ERCC-00142	CRL2097_Run140613	0	492	Fixed	ERCC	1202616	0
Fixed-PL3-F02	ERCC-00160	CRL2097_Run140613	84	742	Fixed	ERCC	1202616	94.1344096285193
Fixed-PL3-F02	ERCC-00130	CRL2097_Run140613	179177	1058	Fixed	ERCC	1202616	140821.71062421
Fixed-PL3-F02	ERCC-00043	CRL2097_Run140613	7198	1022	Fixed	ERCC	1202616	5856.44365081904
Fixed-PL3-F02	ERCC-00154	CRL2097_Run140613	0	536	Fixed	ERCC	1202616	0
Fixed-PL3-F02	ERCC-00013	CRL2097_Run140613	0	807	Fixed	ERCC	1202616	0
Fixed-PL3-F02	ERCC-00019	CRL2097_Run140613	178	643	Fixed	ERCC	1202616	230.18766729794
Fixed-PL3-F02	ERCC-00084	CRL2097_Run140613	625	993	Fixed	ERCC	1202616	523.363934028986
Fixed-PL3-F02	ERCC-00069	CRL2097_Run140613	0	1136	Fixed	ERCC	1202616	0
Fixed-PL3-F02	ERCC-00042	CRL2097_Run140613	10037	1022	Fixed	ERCC	1202616	8166.31354866222
Fixed-PL3-F02	ERCC-00137	CRL2097_Run140613	0	536	Fixed	ERCC	1202616	0
Fixed-PL3-F02	ERCC-00031	CRL2097_Run140613	0	1137	Fixed	ERCC	1202616	0
Fixed-PL3-F02	ERCC-00058	CRL2097_Run140613	0	1135	Fixed	ERCC	1202616	0
Fixed-PL3-F02	ERCC-00165	CRL2097_Run140613	1368	871	Fixed	ERCC	1202616	1305.99334781978
Fixed-PL3-F02	ERCC-00067	CRL2097_Run140613	0	643	Fixed	ERCC	1202616	0
Fixed-PL3-F02	ERCC-00060	CRL2097_Run140613	3873	522	Fixed	ERCC	1202616	6169.50068008829
